INFO 2025-04-19 22:41:35,888 autoreload 6468 7808 Watching for file changes with StatReloader
INFO 2025-04-22 04:00:07,262 basehttp 12620 12904 "GET /api/cot-summary/ HTTP/1.1" 200 106
INFO 2025-04-22 04:00:07,262 basehttp 12620 1764 "GET /api/rep-dashboard/ HTTP/1.1" 200 166
INFO 2025-04-22 05:11:23,194 basehttp 12620 11504 "OPTIONS /api/notifications/ HTTP/1.1" 200 0
WARNING 2025-04-22 05:11:23,196 basehttp 12620 11504 "GET /api/notifications/ HTTP/1.1" 401 183
INFO 2025-04-22 05:11:23,198 basehttp 12620 11504 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-22 05:11:23,233 basehttp 12620 11504 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-22 22:37:02,080 autoreload 19948 18096 Watching for file changes with StatReloader
INFO 2025-04-22 22:40:46,095 basehttp 19948 6596 "OPTIONS /api/rep-dashboard/ HTTP/1.1" 200 0
INFO 2025-04-22 22:40:46,096 basehttp 19948 2576 "OPTIONS /api/prf-summary/ HTTP/1.1" 200 0
INFO 2025-04-22 22:40:46,097 basehttp 19948 14860 "OPTIONS /api/cot-summary/ HTTP/1.1" 200 0
WARNING 2025-04-22 22:40:46,114 basehttp 19948 6596 "GET /api/rep-dashboard/ HTTP/1.1" 401 183
WARNING 2025-04-22 22:40:46,114 basehttp 19948 2576 "GET /api/prf-summary/ HTTP/1.1" 401 183
WARNING 2025-04-22 22:40:46,114 basehttp 19948 14860 "GET /api/cot-summary/ HTTP/1.1" 401 183
INFO 2025-04-22 22:40:46,116 basehttp 19948 14860 "OPTIONS /api/accounts/token/refresh/ HTTP/1.1" 200 0
INFO 2025-04-22 22:40:46,118 basehttp 19948 14860 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-22 22:40:46,166 basehttp 19948 6596 "GET /api/cot-summary/ HTTP/1.1" 200 106
INFO 2025-04-22 22:40:46,167 basehttp 19948 2576 "GET /api/prf-summary/ HTTP/1.1" 200 398
INFO 2025-04-22 22:40:46,167 basehttp 19948 14860 "GET /api/rep-dashboard/ HTTP/1.1" 200 166
INFO 2025-04-22 22:46:40,043 basehttp 19948 6704 "OPTIONS /api/accounts/customer_list/ HTTP/1.1" 200 0
INFO 2025-04-22 22:46:40,075 basehttp 19948 6704 "GET /api/accounts/customer_list/ HTTP/1.1" 200 111
INFO 2025-04-22 22:46:42,174 basehttp 19948 6704 "OPTIONS /api/accounts/customers/by-id/1/ HTTP/1.1" 200 0
INFO 2025-04-22 22:46:42,217 basehttp 19948 6704 "GET /api/accounts/customers/by-id/1/ HTTP/1.1" 200 109
INFO 2025-04-22 22:46:43,980 basehttp 19948 6704 "GET /api/accounts/customer_list/ HTTP/1.1" 200 111
INFO 2025-04-22 22:46:44,802 basehttp 19948 6704 "GET /api/rep-dashboard/ HTTP/1.1" 200 166
INFO 2025-04-22 22:46:44,805 basehttp 19948 18256 "GET /api/prf-summary/ HTTP/1.1" 200 398
INFO 2025-04-22 22:46:44,805 basehttp 19948 5708 "GET /api/cot-summary/ HTTP/1.1" 200 106
INFO 2025-04-22 22:46:49,031 basehttp 19948 18256 "OPTIONS /api/representations/ HTTP/1.1" 200 0
INFO 2025-04-22 22:46:49,078 basehttp 19948 18256 "GET /api/representations/ HTTP/1.1" 200 7778
INFO 2025-04-22 22:46:53,380 basehttp 19948 18256 "OPTIONS /api/checks/ HTTP/1.1" 200 0
INFO 2025-04-22 22:46:53,549 basehttp 19948 18256 "GET /api/checks/ HTTP/1.1" 200 52
INFO 2025-04-22 22:51:02,170 basehttp 19948 18256 "GET /api/rep-dashboard/ HTTP/1.1" 200 166
INFO 2025-04-22 22:51:02,174 basehttp 19948 5708 "GET /api/prf-summary/ HTTP/1.1" 200 398
INFO 2025-04-22 22:51:02,175 basehttp 19948 6704 "GET /api/cot-summary/ HTTP/1.1" 200 106
INFO 2025-04-22 22:51:21,402 basehttp 19948 6704 "OPTIONS /api/customs/hscodes/?page=1&page_size=50 HTTP/1.1" 200 0
INFO 2025-04-22 22:51:21,475 basehttp 19948 6704 "GET /api/customs/hscodes/?page=1&page_size=50 HTTP/1.1" 200 15194
WARNING 2025-04-22 22:58:05,714 basehttp 19948 14904 "GET /api/rep-dashboard/ HTTP/1.1" 401 183
WARNING 2025-04-22 22:58:05,714 basehttp 19948 9308 "GET /api/prf-summary/ HTTP/1.1" 401 183
WARNING 2025-04-22 22:58:05,716 basehttp 19948 9304 "GET /api/cot-summary/ HTTP/1.1" 401 183
INFO 2025-04-22 22:58:05,720 basehttp 19948 9304 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-22 22:58:05,771 basehttp 19948 9308 "GET /api/prf-summary/ HTTP/1.1" 200 398
INFO 2025-04-22 22:58:05,771 basehttp 19948 14904 "GET /api/cot-summary/ HTTP/1.1" 200 106
INFO 2025-04-22 22:58:05,773 basehttp 19948 9304 "GET /api/rep-dashboard/ HTTP/1.1" 200 166
INFO 2025-04-22 22:58:06,481 basehttp 19948 9304 "OPTIONS /api/notifications/ HTTP/1.1" 200 0
INFO 2025-04-22 22:58:06,618 basehttp 19948 9304 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-22 23:08:43,306 basehttp 19948 7860 "OPTIONS /api/performas/ HTTP/1.1" 200 0
INFO 2025-04-22 23:08:43,363 basehttp 19948 7860 "GET /api/performas/ HTTP/1.1" 200 37767
INFO 2025-04-22 23:08:45,558 basehttp 19948 7860 "GET /api/performas/ HTTP/1.1" 200 37767
INFO 2025-04-22 23:08:48,199 basehttp 19948 19268 "GET /api/accounts/customer_list/ HTTP/1.1" 200 111
INFO 2025-04-22 23:08:48,203 basehttp 19948 7860 "GET /api/performas/ HTTP/1.1" 200 37767
INFO 2025-04-22 23:08:48,648 basehttp 19948 19268 "OPTIONS /api/cottages/?page=1&page_size=50 HTTP/1.1" 200 0
INFO 2025-04-22 23:08:48,649 basehttp 19948 7860 "OPTIONS /api/cottages/?page=1&page_size=50 HTTP/1.1" 200 0
INFO 2025-04-22 23:08:48,697 basehttp 19948 12304 "GET /api/performas/ HTTP/1.1" 200 37767
INFO 2025-04-22 23:08:48,701 basehttp 19948 12524 "GET /api/accounts/customer_list/ HTTP/1.1" 200 111
INFO 2025-04-22 23:08:48,748 basehttp 19948 19268 "GET /api/cottages/?page=1&page_size=50 HTTP/1.1" 200 66171
INFO 2025-04-22 23:08:48,826 basehttp 19948 12524 "GET /api/cottages/?page=1&page_size=50 HTTP/1.1" 200 66171
INFO 2025-04-22 23:08:49,049 basehttp 19948 12524 "OPTIONS /api/cottage-goods/?page=1&page_size=50 HTTP/1.1" 200 0
INFO 2025-04-22 23:08:49,248 basehttp 19948 12524 "GET /api/cottage-goods/?page=1&page_size=50 HTTP/1.1" 200 25911
INFO 2025-04-22 23:26:14,720 basehttp 19948 20076 "OPTIONS /api/cottage-goods/?page=2&page_size=50 HTTP/1.1" 200 0
WARNING 2025-04-22 23:26:14,722 basehttp 19948 20076 "GET /api/cottage-goods/?page=2&page_size=50 HTTP/1.1" 401 183
INFO 2025-04-22 23:26:14,724 basehttp 19948 20076 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-22 23:26:14,803 basehttp 19948 20076 "GET /api/cottage-goods/?page=2&page_size=50 HTTP/1.1" 200 25444
INFO 2025-04-22 23:26:16,094 basehttp 19948 20076 "GET /api/cottage-goods/?page=1&page_size=50 HTTP/1.1" 200 25911
INFO 2025-04-22 23:26:23,493 basehttp 19948 20076 "OPTIONS /api/cottage-goods/?page=4&page_size=50 HTTP/1.1" 200 0
INFO 2025-04-22 23:26:23,534 basehttp 19948 20076 "GET /api/cottage-goods/?page=4&page_size=50 HTTP/1.1" 200 5172
INFO 2025-04-22 23:26:24,853 basehttp 19948 20076 "OPTIONS /api/cottage-goods/?page=3&page_size=50 HTTP/1.1" 200 0
INFO 2025-04-22 23:26:24,932 basehttp 19948 20076 "GET /api/cottage-goods/?page=3&page_size=50 HTTP/1.1" 200 25935
INFO 2025-04-22 23:26:30,475 basehttp 19948 20076 "GET /api/cottage-goods/?page=2&page_size=50 HTTP/1.1" 200 25444
INFO 2025-04-22 23:26:32,844 basehttp 19948 20076 "GET /api/cottage-goods/?page=1&page_size=50 HTTP/1.1" 200 25911
INFO 2025-04-22 23:27:28,121 basehttp 19948 7356 "GET /api/prf-summary/ HTTP/1.1" 200 398
INFO 2025-04-22 23:27:28,127 basehttp 19948 20076 "GET /api/rep-dashboard/ HTTP/1.1" 200 166
INFO 2025-04-22 23:27:28,127 basehttp 19948 1472 "GET /api/cot-summary/ HTTP/1.1" 200 106
INFO 2025-04-22 23:37:20,335 basehttp 19948 7480 "OPTIONS /api/cot-summary/ HTTP/1.1" 200 0
INFO 2025-04-22 23:37:20,335 basehttp 19948 19704 "OPTIONS /api/rep-dashboard/ HTTP/1.1" 200 0
INFO 2025-04-22 23:37:20,335 basehttp 19948 16336 "OPTIONS /api/prf-summary/ HTTP/1.1" 200 0
WARNING 2025-04-22 23:37:20,337 basehttp 19948 19704 "GET /api/prf-summary/ HTTP/1.1" 401 183
WARNING 2025-04-22 23:37:20,339 basehttp 19948 16336 "GET /api/cot-summary/ HTTP/1.1" 401 183
WARNING 2025-04-22 23:37:20,339 basehttp 19948 7480 "GET /api/rep-dashboard/ HTTP/1.1" 401 183
INFO 2025-04-22 23:37:20,340 basehttp 19948 7480 "OPTIONS /api/accounts/token/refresh/ HTTP/1.1" 200 0
INFO 2025-04-22 23:37:20,341 basehttp 19948 7480 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-22 23:37:20,388 basehttp 19948 7480 "GET /api/prf-summary/ HTTP/1.1" 200 398
INFO 2025-04-22 23:37:20,388 basehttp 19948 16336 "GET /api/cot-summary/ HTTP/1.1" 200 106
INFO 2025-04-22 23:37:20,390 basehttp 19948 19704 "GET /api/rep-dashboard/ HTTP/1.1" 200 166
INFO 2025-04-22 23:37:24,587 basehttp 19948 19704 "OPTIONS /api/performas/ HTTP/1.1" 200 0
INFO 2025-04-22 23:37:24,625 basehttp 19948 19704 "GET /api/performas/ HTTP/1.1" 200 37767
INFO 2025-04-22 23:44:57,171 basehttp 19948 9572 "OPTIONS /api/guid/ HTTP/1.1" 200 0
INFO 2025-04-22 23:45:06,311 basehttp 19948 9572 - Broken pipe from ('127.0.0.1', 64864)
INFO 2025-04-23 01:43:33,368 basehttp 19948 340 "OPTIONS /api/rep-dashboard/ HTTP/1.1" 200 0
INFO 2025-04-23 01:43:33,368 basehttp 19948 6892 "OPTIONS /api/cot-summary/ HTTP/1.1" 200 0
INFO 2025-04-23 01:43:33,368 basehttp 19948 4076 "OPTIONS /api/prf-summary/ HTTP/1.1" 200 0
WARNING 2025-04-23 01:43:33,371 basehttp 19948 6892 "GET /api/prf-summary/ HTTP/1.1" 401 183
WARNING 2025-04-23 01:43:33,371 basehttp 19948 4076 "GET /api/cot-summary/ HTTP/1.1" 401 183
WARNING 2025-04-23 01:43:33,371 basehttp 19948 340 "GET /api/rep-dashboard/ HTTP/1.1" 401 183
INFO 2025-04-23 01:43:33,373 basehttp 19948 340 "OPTIONS /api/accounts/token/refresh/ HTTP/1.1" 200 0
INFO 2025-04-23 01:43:33,374 basehttp 19948 340 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-23 01:43:33,422 basehttp 19948 4076 "GET /api/cot-summary/ HTTP/1.1" 200 106
INFO 2025-04-23 01:43:33,422 basehttp 19948 340 "GET /api/prf-summary/ HTTP/1.1" 200 398
INFO 2025-04-23 01:43:33,423 basehttp 19948 6892 "GET /api/rep-dashboard/ HTTP/1.1" 200 166
INFO 2025-04-23 01:43:36,293 basehttp 19948 6892 "OPTIONS /api/performas/ HTTP/1.1" 200 0
INFO 2025-04-23 01:43:36,331 basehttp 19948 6892 "GET /api/performas/ HTTP/1.1" 200 37767
INFO 2025-04-23 01:43:43,239 basehttp 19948 6892 "GET /api/performas/ HTTP/1.1" 200 37767
INFO 2025-04-23 01:43:47,896 basehttp 19948 6892 "OPTIONS /api/notifications/ HTTP/1.1" 200 0
INFO 2025-04-23 01:43:47,934 basehttp 19948 6892 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-23 02:19:00,091 basehttp 19948 12508 "OPTIONS /api/performas/ HTTP/1.1" 200 0
WARNING 2025-04-23 02:19:00,092 basehttp 19948 12508 "GET /api/performas/ HTTP/1.1" 401 183
INFO 2025-04-23 02:19:00,095 basehttp 19948 12508 "OPTIONS /api/accounts/token/refresh/ HTTP/1.1" 200 0
INFO 2025-04-23 02:19:00,096 basehttp 19948 12508 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-23 02:19:00,134 basehttp 19948 12508 "GET /api/performas/ HTTP/1.1" 200 37767
WARNING 2025-04-23 02:22:09,305 basehttp 19948 5608 "GET /api/performas/ HTTP/1.1" 401 183
INFO 2025-04-23 02:22:09,307 basehttp 19948 5608 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-23 02:22:09,345 basehttp 19948 5608 "GET /api/performas/ HTTP/1.1" 200 37767
INFO 2025-04-23 02:22:09,356 basehttp 19948 12508 "GET /api/performas/ HTTP/1.1" 200 37767
INFO 2025-04-23 02:22:28,132 basehttp 19948 12508 "OPTIONS /api/documents/invoices/ HTTP/1.1" 200 0
INFO 2025-04-23 02:22:28,133 basehttp 19948 18312 "OPTIONS /api/documents/templates/ HTTP/1.1" 200 0
INFO 2025-04-23 02:22:28,178 basehttp 19948 18312 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-23 02:22:28,191 basehttp 19948 12508 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-23 02:22:39,084 basehttp 19948 18312 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-23 02:22:39,087 basehttp 19948 12508 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-23 02:24:39,551 basehttp 19948 5608 "OPTIONS /api/representations/ HTTP/1.1" 200 0
INFO 2025-04-23 02:24:39,699 basehttp 19948 5608 "GET /api/representations/ HTTP/1.1" 200 7778
INFO 2025-04-23 02:24:43,022 basehttp 19948 5608 "OPTIONS /api/documents/proforma-invoices/ HTTP/1.1" 200 0
INFO 2025-04-23 02:24:43,192 basehttp 19948 5608 "GET /api/documents/proforma-invoices/ HTTP/1.1" 200 1954
INFO 2025-04-23 02:24:48,478 basehttp 19948 5608 "OPTIONS /api/accounts/customer_list/ HTTP/1.1" 200 0
INFO 2025-04-23 02:24:48,480 basehttp 19948 9480 "OPTIONS /api/cottages/?page=1&page_size=50 HTTP/1.1" 200 0
INFO 2025-04-23 02:24:48,481 basehttp 19948 3568 "OPTIONS /api/cottages/?page=1&page_size=50 HTTP/1.1" 200 0
INFO 2025-04-23 02:24:48,518 basehttp 19948 5608 "GET /api/accounts/customer_list/ HTTP/1.1" 200 111
INFO 2025-04-23 02:24:48,524 basehttp 19948 5708 "GET /api/performas/ HTTP/1.1" 200 37767
INFO 2025-04-23 02:24:48,567 basehttp 19948 3568 "GET /api/cottages/?page=1&page_size=50 HTTP/1.1" 200 66171
INFO 2025-04-23 02:24:48,642 basehttp 19948 5708 "GET /api/cottages/?page=1&page_size=50 HTTP/1.1" 200 66171
INFO 2025-04-23 02:24:51,583 basehttp 19948 5708 "OPTIONS /api/documents/invoices/ HTTP/1.1" 200 0
INFO 2025-04-23 02:24:51,584 basehttp 19948 3568 "OPTIONS /api/documents/templates/ HTTP/1.1" 200 0
INFO 2025-04-23 02:24:51,626 basehttp 19948 5708 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-23 02:24:51,632 basehttp 19948 3568 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-23 02:24:57,483 basehttp 19948 5708 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-23 02:24:57,487 basehttp 19948 3568 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-23 02:24:57,664 basehttp 19948 3568 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-23 02:25:56,341 basehttp 19948 5708 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-23 02:25:56,342 basehttp 19948 18312 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-23 02:25:56,342 basehttp 19948 3568 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-23 02:25:56,344 basehttp 19948 12508 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-23 02:27:31,174 basehttp 19948 5708 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-23 02:27:31,178 basehttp 19948 3568 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-23 02:27:31,311 basehttp 19948 18312 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-23 02:27:31,427 basehttp 19948 12508 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-23 02:27:33,744 basehttp 19948 5708 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-23 02:27:33,747 basehttp 19948 3568 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-23 02:28:02,590 basehttp 19948 5708 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-23 02:28:02,594 basehttp 19948 3568 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-23 02:28:03,324 basehttp 19948 18312 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-23 02:28:03,328 basehttp 19948 12508 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-23 02:28:08,165 basehttp 19948 5708 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-23 02:28:08,169 basehttp 19948 3568 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-23 02:28:08,327 basehttp 19948 18312 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-23 02:28:08,330 basehttp 19948 12508 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-23 02:28:35,736 basehttp 19948 5708 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-23 02:28:35,740 basehttp 19948 3568 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-23 02:28:36,312 basehttp 19948 18312 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-23 02:28:36,312 basehttp 19948 12508 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-23 02:28:37,654 basehttp 19948 3568 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-23 02:29:31,856 basehttp 19948 5608 "GET /api/cot-summary/ HTTP/1.1" 200 106
INFO 2025-04-23 02:29:31,856 basehttp 19948 3568 "GET /api/rep-dashboard/ HTTP/1.1" 200 166
INFO 2025-04-23 02:29:31,856 basehttp 19948 5708 "GET /api/prf-summary/ HTTP/1.1" 200 398
INFO 2025-04-23 02:29:36,747 basehttp 19948 5608 "GET /api/performas/ HTTP/1.1" 200 37767
INFO 2025-04-25 22:46:44,451 autoreload 11344 11620 Watching for file changes with StatReloader
INFO 2025-04-25 22:47:19,591 basehttp 11344 18664 "OPTIONS /api/prf-summary/ HTTP/1.1" 200 0
INFO 2025-04-25 22:47:19,591 basehttp 11344 16388 "OPTIONS /api/rep-dashboard/ HTTP/1.1" 200 0
INFO 2025-04-25 22:47:19,592 basehttp 11344 14952 "OPTIONS /api/cot-summary/ HTTP/1.1" 200 0
WARNING 2025-04-25 22:47:19,608 basehttp 11344 18664 "GET /api/rep-dashboard/ HTTP/1.1" 401 183
WARNING 2025-04-25 22:47:19,608 basehttp 11344 14952 "GET /api/cot-summary/ HTTP/1.1" 401 183
WARNING 2025-04-25 22:47:19,608 basehttp 11344 16388 "GET /api/prf-summary/ HTTP/1.1" 401 183
INFO 2025-04-25 22:47:19,617 basehttp 11344 16388 "OPTIONS /api/accounts/token/refresh/ HTTP/1.1" 200 0
INFO 2025-04-25 22:47:19,620 basehttp 11344 16388 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-25 22:47:19,670 basehttp 11344 14952 "GET /api/cot-summary/ HTTP/1.1" 200 106
INFO 2025-04-25 22:47:19,670 basehttp 11344 18664 "GET /api/prf-summary/ HTTP/1.1" 200 398
INFO 2025-04-25 22:47:19,672 basehttp 11344 16388 "GET /api/rep-dashboard/ HTTP/1.1" 200 166
INFO 2025-04-25 22:50:13,773 basehttp 11344 8084 "OPTIONS /api/rep-dashboard/ HTTP/1.1" 200 0
INFO 2025-04-25 22:50:13,774 basehttp 11344 18840 "OPTIONS /api/prf-summary/ HTTP/1.1" 200 0
WARNING 2025-04-25 22:50:13,775 basehttp 11344 8084 "GET /api/rep-dashboard/ HTTP/1.1" 401 183
INFO 2025-04-25 22:50:13,775 basehttp 11344 7052 "OPTIONS /api/cot-summary/ HTTP/1.1" 200 0
WARNING 2025-04-25 22:50:13,776 basehttp 11344 7052 "GET /api/prf-summary/ HTTP/1.1" 401 183
WARNING 2025-04-25 22:50:13,776 basehttp 11344 8084 "GET /api/cot-summary/ HTTP/1.1" 401 183
INFO 2025-04-25 22:50:13,778 basehttp 11344 7052 "OPTIONS /api/accounts/token/refresh/ HTTP/1.1" 200 0
INFO 2025-04-25 22:50:13,779 basehttp 11344 7052 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-25 22:50:13,832 basehttp 11344 18840 "GET /api/prf-summary/ HTTP/1.1" 200 398
INFO 2025-04-25 22:50:13,832 basehttp 11344 8084 "GET /api/cot-summary/ HTTP/1.1" 200 106
INFO 2025-04-25 22:50:13,832 basehttp 11344 7052 "GET /api/rep-dashboard/ HTTP/1.1" 200 166
INFO 2025-04-25 22:50:17,069 basehttp 11344 7052 "GET /api/rep-dashboard/ HTTP/1.1" 200 166
INFO 2025-04-25 22:50:17,069 basehttp 11344 18840 "GET /api/cot-summary/ HTTP/1.1" 200 106
INFO 2025-04-25 22:50:17,069 basehttp 11344 8084 "GET /api/prf-summary/ HTTP/1.1" 200 398
INFO 2025-04-25 23:21:56,499 basehttp 11344 14912 "OPTIONS /api/notifications/ HTTP/1.1" 200 0
WARNING 2025-04-25 23:21:56,501 basehttp 11344 14912 "GET /api/notifications/ HTTP/1.1" 401 183
INFO 2025-04-25 23:21:56,504 basehttp 11344 14912 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-25 23:21:56,550 basehttp 11344 14912 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-25 23:34:21,124 basehttp 11344 11212 "OPTIONS /api/documents/invoices/ HTTP/1.1" 200 0
INFO 2025-04-25 23:34:21,127 basehttp 11344 14796 "OPTIONS /api/documents/templates/ HTTP/1.1" 200 0
INFO 2025-04-25 23:34:21,165 basehttp 11344 14796 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-25 23:34:21,180 basehttp 11344 11212 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-25 23:37:36,029 autoreload 11344 11620 D:\OzhanTejarat\documents\views.py changed, reloading.
INFO 2025-04-25 23:37:36,778 autoreload 8152 15364 Watching for file changes with StatReloader
WARNING 2025-04-25 23:38:13,333 basehttp 8152 13752 "GET /api/documents/templates/ HTTP/1.1" 401 183
WARNING 2025-04-25 23:38:13,333 basehttp 8152 4500 "GET /api/documents/invoices/ HTTP/1.1" 401 183
INFO 2025-04-25 23:38:13,336 basehttp 8152 13752 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-25 23:38:13,373 basehttp 8152 4500 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-25 23:38:13,379 basehttp 8152 13752 "GET /api/documents/invoices/ HTTP/1.1" 200 2216
INFO 2025-04-25 23:39:38,665 basehttp 8152 13752 "OPTIONS /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:39:38,705 basehttp 8152 13752 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:39:38,803 basehttp 8152 4500 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-25 23:39:40,253 basehttp 8152 4500 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-25 23:39:40,257 basehttp 8152 13752 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:39:40,733 basehttp 8152 13752 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-25 23:39:43,903 basehttp 8152 13752 "OPTIONS /api/documents/invoices/?search=1&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:39:43,952 basehttp 8152 13752 "GET /api/documents/invoices/?search=1&page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:39:46,455 basehttp 8152 13752 "OPTIONS /api/documents/invoices/?search=10&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:39:46,602 basehttp 8152 13752 "GET /api/documents/invoices/?search=10&page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:39:47,110 basehttp 8152 13752 "OPTIONS /api/documents/invoices/?search=100&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:39:47,157 basehttp 8152 13752 "GET /api/documents/invoices/?search=100&page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:39:47,558 basehttp 8152 13752 "OPTIONS /api/documents/invoices/?search=1001&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:39:47,610 basehttp 8152 13752 "GET /api/documents/invoices/?search=1001&page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:40:02,261 basehttp 8152 13752 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:40:04,245 basehttp 8152 13752 "GET /api/documents/invoices/?search=1&page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:40:18,278 basehttp 8152 13752 "OPTIONS /api/documents/invoices/?search=M&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:40:18,329 basehttp 8152 13752 "GET /api/documents/invoices/?search=M&page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:40:18,702 basehttp 8152 13752 "OPTIONS /api/documents/invoices/?search=MC&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:40:18,751 basehttp 8152 13752 "GET /api/documents/invoices/?search=MC&page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:40:18,910 basehttp 8152 13752 "OPTIONS /api/documents/invoices/?search=MCH&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:40:18,961 basehttp 8152 13752 "GET /api/documents/invoices/?search=MCH&page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:40:19,909 basehttp 8152 13752 "OPTIONS /api/documents/invoices/?search=MCH1&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:40:19,954 basehttp 8152 13752 "GET /api/documents/invoices/?search=MCH1&page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:40:21,359 basehttp 8152 13752 "OPTIONS /api/documents/invoices/?search=MCH10&page=1&page_size=5 HTTP/1.1" 200 0
